id_municipio,municipio,uf,cnpj_distribuidora,sigla_distribuidora
4317103,Santana do Livramento,RS,2016440000162,RGE SUL
4317400,Santiago,RS,2016440000162,RGE SUL
4317608,Santo Antônio da Patrulha,RS,8467115000100,CEEE-D
4317707,Santo Antônio das Missões,RS,2016440000162,RGE SUL
4317558,Santo Antônio do Palma,RS,2016439000138,RGE
4317756,Santo Antônio do Planalto,RS,88446034000155,ELETROCAR
4317806,Santo Augusto,RS,2016439000138,RGE
4317905,Santo Cristo,RS,2016439000138,RGE
4317954,Santo Expedito do Sul,RS,2016439000138,RGE
4317509,Santo Ângelo,RS,2016439000138,RGE
4319901,Sapiranga,RS,2016440000162,RGE SUL
4320008,Sapucaia do Sul,RS,2016440000162,RGE SUL
4320107,Sarandi,RS,2016439000138,RGE
4320206,Seberi,RS,2016439000138,RGE
4320230,Sede Nova,RS,2016439000138,RGE
4320263,Segredo,RS,2016440000162,RGE SUL
4320305,Selbach,RS,2016439000138,RGE
4320321,Senador Salgado Filho,RS,2016439000138,RGE
4320354,Sentinela do Sul,RS,8467115000100,CEEE-D
4320404,Serafina Corrêa,RS,2016439000138,RGE
4320503,Sertão,RS,2016439000138,RGE
4320552,Sertão Santana,RS,8467115000100,CEEE-D
4320578,Sete de Setembro,RS,2016439000138,RGE
4320602,Severiano de Almeida,RS,2016439000138,RGE
4320651,Silveira Martins,RS,89889604000144,UHENPAL
4320677,Sinimbu,RS,2016440000162,RGE SUL
4320701,Sobradinho,RS,2016440000162,RGE SUL
4320800,Soledade,RS,2016439000138,RGE
4318002,São Borja,RS,2016440000162,RGE SUL
4318051,São Domingos do Sul,RS,2016439000138,RGE
4318101,São Francisco de Assis,RS,2016440000162,RGE SUL
4318200,São Francisco de Paula,RS,2016439000138,RGE
4318309,São Gabriel,RS,2016440000162,RGE SUL
4318408,São Jerônimo,RS,8467115000100,CEEE-D
4318440,São Jorge,RS,2016439000138,RGE
4318457,São José das Missões,RS,2016439000138,RGE
4318465,São José do Herval,RS,2016439000138,RGE
4318481,São José do Hortêncio,RS,2016440000162,RGE SUL
4318499,São José do Inhacorá,RS,2016439000138,RGE
4318507,São José do Norte,RS,8467115000100,CEEE-D
4318606,São José do Ouro,RS,2016439000138,RGE
4318614,São José do Sul,RS,2016440000162,RGE SUL
4318622,São José dos Ausentes,RS,2016439000138,RGE
4318424,São João da Urtiga,RS,2016439000138,RGE
4318432,São João do Polêsine,RS,89889604000144,UHENPAL
4318705,São Leopoldo,RS,2016440000162,RGE SUL
4318804,São Lourenço do Sul,RS,8467115000100,CEEE-D
4318903,São Luiz Gonzaga,RS,2016439000138,RGE
4319000,São Marcos,RS,2016439000138,RGE
4319109,São Martinho,RS,2016439000138,RGE
4319125,São Martinho da Serra,RS,2016440000162,RGE SUL
4319158,São Miguel das Missões,RS,2016440000162,RGE SUL
4319208,São Nicolau,RS,2016439000138,RGE
4319307,São Paulo das Missões,RS,2016439000138,RGE
4319356,São Pedro da Serra,RS,9257558000121,CERTEL ENERGIA
4319364,São Pedro das Missões,RS,2016439000138,RGE
4319372,São Pedro do Butiá,RS,2016439000138,RGE
4319406,São Pedro do Sul,RS,2016440000162,RGE SUL
4319505,São Sebastião do Caí,RS,2016440000162,RGE SUL
4319604,São Sepé,RS,2016440000162,RGE SUL
4319703,São Valentim,RS,2016439000138,RGE
4319711,São Valentim do Sul,RS,2016439000138,RGE
4319737,São Valério do Sul,RS,2016439000138,RGE
4319752,São Vendelino,RS,2016440000162,RGE SUL
4319802,São Vicente do Sul,RS,2016440000162,RGE SUL
4320453,Sério,RS,2016440000162,RGE SUL
4320859,Tabaí,RS,2016440000162,RGE SUL
4320909,Tapejara,RS,2016439000138,RGE
4321006,Tapera,RS,2016439000138,RGE
4321105,Tapes,RS,8467115000100,CEEE-D
4321204,Taquara,RS,2016439000138,RGE
4321303,Taquari,RS,2016440000162,RGE SUL
4321329,Taquaruçu do Sul,RS,2016439000138,RGE
4321352,Tavares,RS,8467115000100,CEEE-D
4321402,Tenente Portela,RS,2016439000138,RGE
4321436,Terra de Areia,RS,8467115000100,CEEE-D
4321451,Teutônia,RS,2016440000162,RGE SUL
4321469,Tio Hugo,RS,90660754000160,COPREL
4321477,Tiradentes do Sul,RS,2016439000138,RGE
4321493,Toropi,RS,2016440000162,RGE SUL
4321501,Torres,RS,8467115000100,CEEE-D
4321600,Tramandaí,RS,8467115000100,CEEE-D
4321626,Travesseiro,RS,2016440000162,RGE SUL
4321956,Trindade do Sul,RS,2016439000138,RGE
4322004,Triunfo,RS,2016440000162,RGE SUL
4321634,Três Arroios,RS,2016439000138,RGE
4321667,Três Cachoeiras,RS,8467115000100,CEEE-D
4321709,Três Coroas,RS,2016439000138,RGE
4321832,Três Forquilhas,RS,8467115000100,CEEE-D
4321857,Três Palmeiras,RS,2016439000138,RGE
4321907,Três Passos,RS,2016439000138,RGE
4321808,Três de Maio,RS,2016439000138,RGE
4322103,Tucunduva,RS,2016439000138,RGE
4322152,Tunas,RS,2016440000162,RGE SUL
4322186,Tupanci do Sul,RS,2016439000138,RGE
4322202,Tupanciretã,RS,2016439000138,RGE
4322251,Tupandi,RS,2016440000162,RGE SUL
4322301,Tuparendi,RS,2016439000138,RGE
4322327,Turuçu,RS,8467115000100,CEEE-D
4322343,Ubiretama,RS,2016439000138,RGE
4322376,Unistalda,RS,2016440000162,RGE SUL
4322350,União da Serra,RS,2016439000138,RGE
4322400,Uruguaiana,RS,2016440000162,RGE SUL
4322509,Vacaria,RS,2016439000138,RGE
4322541,Vale Real,RS,2016439000138,RGE
4322525,Vale Verde,RS,2016440000162,RGE SUL
4322533,Vale do Sol,RS,2016440000162,RGE SUL
4322558,Vanini,RS,2016439000138,RGE
4322608,Venâncio Aires,RS,2016440000162,RGE SUL
4322707,Vera Cruz,RS,2016440000162,RGE SUL
4322806,Veranópolis,RS,2016439000138,RGE
4322855,Vespasiano Correa,RS,2016440000162,RGE SUL
4322905,Viadutos,RS,2016439000138,RGE
4323002,Viamão,RS,8467115000100,CEEE-D
4323101,Vicente Dutra,RS,2016439000138,RGE
4323200,Victor Graeff,RS,2016439000138,RGE
4323309,Vila Flores,RS,2016439000138,RGE
4323358,Vila Lângaro,RS,2016439000138,RGE
4323408,Vila Maria,RS,2016439000138,RGE
4323457,Vila Nova do Sul,RS,2016440000162,RGE SUL
4323507,Vista Alegre,RS,2016439000138,RGE
4323606,Vista Alegre do Prata,RS,2016439000138,RGE
4323705,Vista Gaúcha,RS,2016439000138,RGE
4323754,Vitória das Missões,RS,2016439000138,RGE
4323770,Westfalia,RS,9257558000121,CERTEL ENERGIA
4323804,Xangri-lá,RS,8467115000100,CEEE-D
4300059,Água Santa,RS,2016439000138,RGE
4301552,Áurea,RS,2016439000138,RGE
4200051,Abdon Batista,SC,8336783000190,CELESC
4200101,Abelardo Luz,SC,8336783000190,CELESC
4200200,Agrolândia,SC,8336783000190,CELESC
4200309,Agronômica,SC,8336783000190,CELESC
4200705,Alfredo Wagner,SC,8336783000190,CELESC
4200754,Alto Bela Vista,SC,8336783000190,CELESC
4200804,Anchieta,SC,8336783000190,CELESC
4200903,Angelina,SC,8336783000190,CELESC
4201000,Anita Garibaldi,SC,8336783000190,CELESC
4201109,Anitápolis,SC,75826404000138,CERAL ANITÁPOLIS
4201208,Antônio Carlos,SC,8336783000190,CELESC
4201257,Apiúna,SC,8336783000190,CELESC
4201273,Arabutã,SC,8336783000190,CELESC
4201307,Araquari,SC,8336783000190,CELESC
4201406,Araranguá,SC,8336783000190,CELESC
4201505,Armazém,SC,86449170000173,CERGRAL
4201604,Arroio Trinta,SC,8336783000190,CELESC
4201653,Arvoredo,SC,8336783000190,CELESC
4201703,Ascurra,SC,8336783000190,CELESC
4201802,Atalanta,SC,8336783000190,CELESC
4201901,Aurora,SC,8336783000190,CELESC
4201950,Balneário Arroio do Silva,SC,8336783000190,CELESC
4202057,Balneário Barra do Sul,SC,8336783000190,CELESC
4202008,Balneário Camboriú,SC,8336783000190,CELESC
4202073,Balneário Gaivota,SC,8336783000190,CELESC
4212809,Balneário Piçarras,SC,8336783000190,CELESC
4202081,Bandeirante,SC,8336783000190,CELESC
4202099,Barra Bonita,SC,8336783000190,CELESC
4202107,Barra Velha,SC,8336783000190,CELESC
4202131,Bela Vista do Toldo,SC,8336783000190,CELESC
4202156,Belmonte,SC,8336783000190,CELESC
4202206,Benedito Novo,SC,8336783000190,CELESC
4202305,Biguaçu,SC,8336783000190,CELESC
4202404,Blumenau,SC,8336783000190,CELESC
4202438,Bocaina do Sul,SC,8336783000190,CELESC
4202503,Bom Jardim da Serra,SC,8336783000190,CELESC
4202537,Bom Jesus,SC,83855973000130,DCELT
4202578,Bom Jesus do Oeste,SC,8336783000190,CELESC
4202602,Bom Retiro,SC,8336783000190,CELESC
4202453,Bombinhas,SC,8336783000190,CELESC
4202701,Botuverá,SC,8336783000190,CELESC
4202800,Braço do Norte,SC,86444163000189,CEGERO
4202859,Braço do Trombudo,SC,8336783000190,CELESC
4202875,Brunópolis,SC,8336783000190,CELESC
4202909,Brusque,SC,8336783000190,CELESC
4203105,Caibi,SC,8336783000190,CELESC
4203154,Calmon,SC,8336783000190,CELESC
4203204,Camboriú,SC,8336783000190,CELESC
4203303,Campo Alegre,SC,8336783000190,CELESC
4203402,Campo Belo do Sul,SC,8336783000190,CELESC
4203501,Campo Erê,SC,8336783000190,CELESC
4203600,Campos Novos,SC,8336783000190,CELESC
4203709,Canelinha,SC,8336783000190,CELESC
4203808,Canoinhas,SC,8336783000190,CELESC
4203907,Capinzal,SC,8336783000190,CELESC
4203956,Capivari de Baixo,SC,8336783000190,CELESC
4203253,Capão Alto,SC,8336783000190,CELESC
4204004,Catanduvas,SC,8336783000190,CELESC
4204103,Caxambu do Sul,SC,8336783000190,CELESC
4203006,Caçador,SC,8336783000190,CELESC
4204152,Celso Ramos,SC,8336783000190,CELESC
4204178,Cerro Negro,SC,8336783000190,CELESC
4204194,Chapadão do Lageado,SC,8336783000190,CELESC
4204202,Chapecó,SC,8336783000190,CELESC
4204251,Cocal do Sul,SC,86533346000170,CERMOFUL
4204301,Concórdia,SC,8336783000190,CELESC
4204350,Cordilheira Alta,SC,8336783000190,CELESC
4204400,Coronel Freitas,SC,8336783000190,CELESC
4204459,Coronel Martins,SC,8336783000190,CELESC
4204558,Correia Pinto,SC,8336783000190,CELESC
4204509,Corupá,SC,8336783000190,CELESC
4204608,Criciúma,SC,8336783000190,CELESC
4204707,Cunha Porã,SC,8336783000190,CELESC
4204756,Cunhataí,SC,9364804000144,Ceraçá
4204806,Curitibanos,SC,8336783000190,CELESC
4204905,Descanso,SC,8336783000190,CELESC
4205001,Dionísio Cerqueira,SC,8336783000190,CELESC
4205100,Dona Emma,SC,8336783000190,CELESC
4205159,Doutor Pedrinho,SC,8336783000190,CELESC
4205175,Entre Rios,SC,83855973000130,DCELT
4205191,Ermo,SC,8336783000190,CELESC
4205209,Erval Velho,SC,8336783000190,CELESC
4205308,Faxinal dos Guedes,SC,8336783000190,CELESC
4205357,Flor do Sertão,SC,8336783000190,CELESC
4205407,Florianópolis,SC,8336783000190,CELESC
4205431,Formosa do Sul,SC,8336783000190,CELESC
4205456,Forquilhinha,SC,86512670000102,CERSUL
4205506,Fraiburgo,SC,8336783000190,CELESC
4205555,Frei Rogério,SC,8336783000190,CELESC
4205605,Galvão,SC,8336783000190,CELESC
4205704,Garopaba,SC,8336783000190,CELESC
4205803,Garuva,SC,8336783000190,CELESC
4205902,Gaspar,SC,8336783000190,CELESC
4206009,Governador Celso Ramos,SC,8336783000190,CELESC
4206207,Gravatal,SC,78829843000192,COOPERZEM
4206108,Grão Pará,SC,86433042000131,CERBRANORTE
4206306,Guabiruba,SC,8336783000190,CELESC
4206405,Guaraciaba,SC,8336783000190,CELESC
4206504,Guaramirim,SC,8336783000190,CELESC
4206603,Guarujá do Sul,SC,8336783000190,CELESC
4206652,Guatambú,SC,8336783000190,CELESC
4206702,Herval D'Oeste,SC,8336783000190,CELESC
4206751,Ibiam,SC,8336783000190,CELESC
4206801,Ibicaré,SC,8336783000190,CELESC
4206900,Ibirama,SC,8336783000190,CELESC
4207106,Ilhota,SC,8336783000190,CELESC
4207205,Imaruí,SC,8336783000190,CELESC
4207304,Imbituba,SC,8336783000190,CELESC
4207403,Imbuia,SC,8336783000190,CELESC
4207502,Indaial,SC,8336783000190,CELESC
4207577,Iomerê,SC,8336783000190,CELESC
4207601,Ipira,SC,8336783000190,CELESC
4207650,Iporã do Oeste,SC,8336783000190,CELESC
4207684,Ipuaçu,SC,8336783000190,CELESC
4207700,Ipumirim,SC,8336783000190,CELESC
4207759,Iraceminha,SC,8336783000190,CELESC
4207809,Irani,SC,8336783000190,CELESC
4207858,Irati,SC,8336783000190,CELESC
4207908,Irineópolis,SC,8336783000190,CELESC
4208104,Itaiópolis,SC,8336783000190,CELESC
4208203,Itajaí,SC,8336783000190,CELESC
4208302,Itapema,SC,8336783000190,CELESC
4208401,Itapiranga,SC,8336783000190,CELESC
4208450,Itapoá,SC,8336783000190,CELESC
4208500,Ituporanga,SC,8336783000190,CELESC
4208005,Itá,SC,8336783000190,CELESC
4207007,Içara,SC,8336783000190,CELESC
4208609,Jaborá,SC,8336783000190,CELESC
4208708,Jacinto Machado,SC,8336783000190,CELESC
4208807,Jaguaruna,SC,8336783000190,CELESC
4208906,Jaraguá do Sul,SC,8336783000190,CELESC
4208955,Jardinópolis,SC,8336783000190,CELESC
4209003,Joaçaba,SC,8336783000190,CELESC
4209102,Joinville,SC,8336783000190,CELESC
4209151,José Boiteux,SC,8336783000190,CELESC
4209177,Jupiá,SC,8336783000190,CELESC
4209201,Lacerdópolis,SC,8336783000190,CELESC
4209300,Lages,SC,8336783000190,CELESC
4209409,Laguna,SC,8336783000190,CELESC
4209458,Lajeado Grande,SC,83855973000130,DCELT
4209508,Laurentino,SC,8336783000190,CELESC
4209607,Lauro Muller,SC,8336783000190,CELESC
4209706,Lebon Régis,SC,8336783000190,CELESC
4209805,Leoberto Leal,SC,8336783000190,CELESC
4209854,Lindóia do Sul,SC,8336783000190,CELESC
4209904,Lontras,SC,8336783000190,CELESC
4210001,Luiz Alves,SC,8336783000190,CELESC
4210035,Luzerna,SC,8336783000190,CELESC
4210050,Macieira,SC,8336783000190,CELESC
4210100,Mafra,SC,8336783000190,CELESC
4210209,Major Gercino,SC,8336783000190,CELESC
4210308,Major Vieira,SC,8336783000190,CELESC
4210407,Maracajá,SC,8336783000190,CELESC
4210506,Maravilha,SC,8336783000190,CELESC
4210555,Marema,SC,83855973000130,DCELT
4210605,Massaranduba,SC,8336783000190,CELESC
4210704,Matos Costa,SC,8336783000190,CELESC
4210803,Meleiro,SC,86512670000102,CERSUL
4210852,Mirim Doce,SC,8336783000190,CELESC
4210902,Modelo,SC,8336783000190,CELESC
4211009,Mondaí,SC,8336783000190,CELESC
4211058,Monte Carlo,SC,8336783000190,CELESC
4211108,Monte Castelo,SC,8336783000190,CELESC
4211256,Morro Grande,SC,86512670000102,CERSUL
4211207,Morro da Fumaça,SC,8336783000190,CELESC
4211306,Navegantes,SC,8336783000190,CELESC
4211405,Nova Erechim,SC,8336783000190,CELESC
4211454,Nova Itaberaba,SC,8336783000190,CELESC
4211504,Nova Trento,SC,8336783000190,CELESC
4211603,Nova Veneza,SC,8336783000190,CELESC
4211652,Novo Horizonte,SC,8336783000190,CELESC
4211702,Orleans,SC,8336783000190,CELESC
4211751,Otacílio Costa,SC,8336783000190,CELESC
4211801,Ouro,SC,8336783000190,CELESC
4211850,Ouro Verde,SC,8336783000190,CELESC
4211876,Paial,SC,8336783000190,CELESC
4211892,Painel,SC,8336783000190,CELESC
4211900,Palhoça,SC,8336783000190,CELESC
4212007,Palma Sola,SC,8336783000190,CELESC
4212056,Palmeira,SC,8336783000190,CELESC
4212106,Palmitos,SC,8336783000190,CELESC
4212205,Papanduva,SC,8336783000190,CELESC
4212239,Paraíso,SC,8336783000190,CELESC
4212254,Passo de Torres,SC,8336783000190,CELESC
4212270,Passos Maia,SC,8336783000190,CELESC
4212304,Paulo Lopes,SC,85318640000105,CERPALO
4212403,Pedras Grandes,SC,8336783000190,CELESC
4212502,Penha,SC,8336783000190,CELESC
4212601,Peritiba,SC,8336783000190,CELESC
4212650,Pescaria Brava,SC,8336783000190,CELESC
4212700,Petrolândia,SC,8336783000190,CELESC
4212908,Pinhalzinho,SC,8336783000190,CELESC
4213005,Pinheiro Preto,SC,8336783000190,CELESC
4213104,Piratuba,SC,8336783000190,CELESC
4213153,Planalto Alegre,SC,8336783000190,CELESC
4213203,Pomerode,SC,8336783000190,CELESC
4213302,Ponte Alta,SC,8336783000190,CELESC
4213351,Ponte Alta do Norte,SC,8336783000190,CELESC
4213401,Ponte Serrada,SC,8336783000190,CELESC
4213500,Porto Belo,SC,8336783000190,CELESC
4213609,Porto União,SC,4368898000106,COPEL-DIS
4213708,Pouso Redondo,SC,8336783000190,CELESC
4213807,Praia Grande,SC,85665990000130,CEJAMA
4213906,Presidente Castello Branco,SC,8336783000190,CELESC
4214003,Presidente Getúlio,SC,8336783000190,CELESC
4214102,Presidente Nereu,SC,8336783000190,CELESC
4214151,Princesa,SC,8336783000190,CELESC
4214201,Quilombo,SC,8336783000190,CELESC
4214300,Rancho Queimado,SC,8336783000190,CELESC
4214904,Rio Fortuna,SC,86433042000131,CERBRANORTE
4215000,Rio Negrinho,SC,8336783000190,CELESC
4215059,Rio Rufino,SC,8336783000190,CELESC
4214409,Rio das Antas,SC,8336783000190,CELESC
4214508,Rio do Campo,SC,8336783000190,CELESC
4214607,Rio do Oeste,SC,8336783000190,CELESC
4214805,Rio do Sul,SC,8336783000190,CELESC
4214706,Rio dos Cedros,SC,8336783000190,CELESC
4215075,Riqueza,SC,8336783000190,CELESC
4215109,Rodeio,SC,8336783000190,CELESC
4215208,Romelândia,SC,8336783000190,CELESC
4215307,Salete,SC,8336783000190,CELESC
4215356,Saltinho,SC,8336783000190,CELESC
4215406,Salto Veloso,SC,8336783000190,CELESC
4215455,Sangão,SC,8336783000190,CELESC
4215505,Santa Cecília,SC,8336783000190,CELESC
4215554,Santa Helena,SC,8336783000190,CELESC
4215604,Santa Rosa de Lima,SC,86433042000131,CERBRANORTE
4215653,Santa Rosa do Sul,SC,8336783000190,CELESC
4215679,Santa Terezinha,SC,8336783000190,CELESC
4215687,Santa Terezinha do Progresso,SC,8336783000190,CELESC
4215695,Santiago do Sul,SC,8336783000190,CELESC
4215703,Santo Amaro da Imperatriz,SC,8336783000190,CELESC
4217303,Saudades,SC,8336783000190,CELESC
4217402,Schroeder,SC,8336783000190,CELESC
4217501,Seara,SC,8336783000190,CELESC
4217550,Serra Alta,SC,8336783000190,CELESC
4217600,Siderópolis,SC,76583962000182,CERTREL
4217709,Sombrio,SC,8336783000190,CELESC
4217758,Sul Brasil,SC,8336783000190,CELESC
4215802,São Bento do Sul,SC,8336783000190,CELESC
4215752,São Bernardino,SC,8336783000190,CELESC
4215901,São Bonifácio,SC,78829843000192,COOPERZEM
4216008,São Carlos,SC,8336783000190,CELESC
4216057,São Cristovão do Sul,SC,8336783000190,CELESC
4216107,São Domingos,SC,8336783000190,CELESC
4216206,São Francisco do Sul,SC,8336783000190,CELESC
4216503,São Joaquim,SC,8336783000190,CELESC
4216602,São José,SC,8336783000190,CELESC
4216701,São José do Cedro,SC,8336783000190,CELESC
4216800,São José do Cerrito,SC,8336783000190,CELESC
4216305,São João Batista,SC,8336783000190,CELESC
4216354,São João do Itaperiú,SC,8336783000190,CELESC
4216255,São João do Oeste,SC,8336783000190,CELESC
4216404,São João do Sul,SC,8336783000190,CELESC
4216909,São Lourenço do Oeste,SC,8336783000190,CELESC
4217006,São Ludgero,SC,86444163000189,CEGERO
4217105,São Martinho,SC,78829843000192,COOPERZEM
4217154,São Miguel da Boa Vista,SC,8336783000190,CELESC
4217204,São Miguel do Oeste,SC,8336783000190,CELESC
4217253,São Pedro de Alcântara,SC,8336783000190,CELESC
4217808,Taió,SC,8336783000190,CELESC
4217907,Tangará,SC,8336783000190,CELESC
4217956,Tigrinhos,SC,8336783000190,CELESC
4218004,Tijucas,SC,8336783000190,CELESC
4218103,Timbé do Sul,SC,86512670000102,CERSUL
4218202,Timbó,SC,8336783000190,CELESC
4218251,Timbó Grande,SC,8336783000190,CELESC
4218350,Treviso,SC,76583962000182,CERTREL
4218509,Treze Tílias,SC,8336783000190,CELESC
4218400,Treze de Maio,SC,8336783000190,CELESC
4218608,Trombudo Central,SC,8336783000190,CELESC
4218301,Três Barras,SC,8336783000190,CELESC
4218707,Tubarão,SC,8336783000190,CELESC
4218756,Tunápolis,SC,8336783000190,CELESC
4218806,Turvo,SC,8336783000190,CELESC
4218855,União do Oeste,SC,8336783000190,CELESC
4218905,Urubici,SC,8336783000190,CELESC
4218954,Urupema,SC,8336783000190,CELESC
4219002,Urussanga,SC,86533346000170,CERMOFUL
4219150,Vargem,SC,8336783000190,CELESC
4219176,Vargem Bonita,SC,8336783000190,CELESC
4219101,Vargeão,SC,8336783000190,CELESC
4219200,Vidal Ramos,SC,8336783000190,CELESC
4219309,Videira,SC,8336783000190,CELESC
4219358,Vitor Meireles,SC,8336783000190,CELESC
4219408,Witmarsum,SC,8336783000190,CELESC
4219507,Xanxerê,SC,83855973000130,DCELT
4219606,Xavantina,SC,8336783000190,CELESC
4219705,Xaxim,SC,83855973000130,DCELT
4219853,Zortéa,SC,8336783000190,CELESC
4200408,Água Doce,SC,8336783000190,CELESC
4200556,Águas Frias,SC,8336783000190,CELESC
4200606,Águas Mornas,SC,8336783000190,CELESC
4200507,Águas de Chapecó,SC,8336783000190,CELESC
2800100,Amparo de São Francisco,SE,13017462000163,ESE
2800209,Aquidabã,SE,13017462000163,ESE
2800308,Aracaju,SE,13017462000163,ESE
2800407,Arauá,SE,13255658000196,SULGIPE
2800506,Areia Branca,SE,13017462000163,ESE
2800605,Barra dos Coqueiros,SE,13017462000163,ESE
2800670,Boquim,SE,13255658000196,SULGIPE
2800704,Brejo Grande,SE,13017462000163,ESE
2801009,Campo do Brito,SE,13017462000163,ESE
2801108,Canhoba,SE,13017462000163,ESE
2801207,Canindé de São Francisco,SE,13017462000163,ESE
2801306,Capela,SE,13017462000163,ESE
2801405,Carira,SE,13017462000163,ESE
2801504,Carmópolis,SE,13017462000163,ESE
2801603,Cedro de São João,SE,13017462000163,ESE
2801702,Cristinápolis,SE,13255658000196,SULGIPE
2801900,Cumbe,SE,13017462000163,ESE
2802007,Divina Pastora,SE,13017462000163,ESE
2802106,Estância,SE,13255658000196,SULGIPE
2802205,Feira Nova,SE,13017462000163,ESE
2802304,Frei Paulo,SE,13017462000163,ESE
2802403,Gararu,SE,13017462000163,ESE
2802502,General Maynard,SE,13017462000163,ESE
2802601,Graccho Cardoso,SE,13017462000163,ESE
2802700,Ilha das Flores,SE,13017462000163,ESE
2802809,Indiaroba,SE,13255658000196,SULGIPE
2802908,Itabaiana,SE,13017462000163,ESE
2803005,Itabaianinha,SE,13255658000196,SULGIPE
2803104,Itabi,SE,13017462000163,ESE
2803203,Itaporanga D'Ajuda,SE,13017462000163,ESE
2803302,Japaratuba,SE,13017462000163,ESE
2803401,Japoatã,SE,13017462000163,ESE
2803500,Lagarto,SE,13017462000163,ESE
2803609,Laranjeiras,SE,13017462000163,ESE
2803708,Macambira,SE,13017462000163,ESE
2803807,Malhada dos Bois,SE,13017462000163,ESE
2803906,Malhador,SE,13017462000163,ESE
2804003,Maruim,SE,13017462000163,ESE
2804102,Moita Bonita,SE,13017462000163,ESE
2804201,Monte Alegre de Sergipe,SE,13017462000163,ESE
2804300,Muribeca,SE,13017462000163,ESE
2804409,Neópolis,SE,13017462000163,ESE
2804458,Nossa Senhora Aparecida,SE,13017462000163,ESE
2804508,Nossa Senhora da Glória,SE,13017462000163,ESE
2804607,Nossa Senhora das Dores,SE,13017462000163,ESE
2804706,Nossa Senhora de Lourdes,SE,13017462000163,ESE
2804805,Nossa Senhora do Socorro,SE,13017462000163,ESE
2804904,Pacatuba,SE,13017462000163,ESE
2805000,Pedra Mole,SE,13017462000163,ESE
2805109,Pedrinhas,SE,13255658000196,SULGIPE
2805208,Pinhão,SE,13017462000163,ESE
2805307,Pirambu,SE,13017462000163,ESE
2805604,Porto da Folha,SE,13017462000163,ESE
2805406,Poço Redondo,SE,13017462000163,ESE
2805505,Poço Verde,SE,13017462000163,ESE
2805703,Propriá,SE,13017462000163,ESE
2805901,Riachuelo,SE,13017462000163,ESE
2805802,Riachão do Dantas,SE,13255658000196,SULGIPE
2806008,Ribeirópolis,SE,13017462000163,ESE
2806107,Rosário do Catete,SE,13017462000163,ESE
2806206,Salgado,SE,13017462000163,ESE
2806305,Santa Luzia do Itanhy,SE,13255658000196,SULGIPE
2806503,Santa Rosa de Lima,SE,13017462000163,ESE
2806404,Santana do São Francisco,SE,13017462000163,ESE
2806602,Santo Amaro das Brotas,SE,13017462000163,ESE
2807105,Simão Dias,SE,13017462000163,ESE
2807204,Siriri,SE,13017462000163,ESE
2806701,São Cristóvão,SE,13017462000163,ESE
2806800,São Domingos,SE,13017462000163,ESE
2806909,São Francisco,SE,13017462000163,ESE
2807006,São Miguel do Aleixo,SE,13017462000163,ESE
2807303,Telha,SE,13017462000163,ESE
2807402,Tobias Barreto,SE,13255658000196,SULGIPE
2807501,Tomar do Geru,SE,13255658000196,SULGIPE
2807600,Umbaúba,SE,13255658000196,SULGIPE
3500105,Adamantina,SP,7282377000120,ESS
3500204,Adolfo,SP,61416244000144,CNEE
3500303,Aguaí,SP,2328280000197,ELEKTRO
3500709,Agudos,SP,33050196000188,CPFL-PAULISTA
3500758,Alambari,SP,60855608000120,CPFL SUL PAULIST
3500808,Alfredo Marcondes,SP,7282377000120,ESS
3500907,Altair,SP,33050196000188,CPFL-PAULISTA
3501004,Altinópolis,SP,33050196000188,CPFL-PAULISTA
3501103,Alto Alegre,SP,33050196000188,CPFL-PAULISTA
3501152,Alumínio,SP,4172213000151,CPFL-PIRATINING
3501509,Alvinlândia,SP,33050196000188,CPFL-PAULISTA
3501608,Americana,SP,33050196000188,CPFL-PAULISTA
3501905,Amparo,SP,33050196000188,CPFL-PAULISTA
3501707,Américo Brasiliense,SP,33050196000188,CPFL-PAULISTA
3501806,Américo de Campos,SP,2328280000197,ELEKTRO
3502002,Analândia,SP,33050196000188,CPFL-PAULISTA
3502101,Andradina,SP,2328280000197,ELEKTRO
3502200,Angatuba,SP,2328280000197,ELEKTRO
3502309,Anhembi,SP,2328280000197,ELEKTRO
3502408,Anhumas,SP,2328280000197,ELEKTRO
3502507,Aparecida,SP,2302100000106,EDP SP
3502606,Aparecida D'Oeste,SP,2328280000197,ELEKTRO
3502705,Apiaí,SP,2328280000197,ELEKTRO
3503000,Aramina,SP,33050196000188,CPFL-PAULISTA
3503109,Arandu,SP,53859112000169,CPFL JAGUARI
3503158,Arapeí,SP,2328280000197,ELEKTRO
3503208,Araraquara,SP,33050196000188,CPFL-PAULISTA
3503307,Araras,SP,2328280000197,ELEKTRO
3502754,Araçariguama,SP,4172213000151,CPFL-PIRATINING
3502804,Araçatuba,SP,33050196000188,CPFL-PAULISTA
3502903,Araçoiaba da Serra,SP,4172213000151,CPFL-PIRATINING
3503356,Arco-Íris,SP,7297359000111,EDEVP
3503406,Arealva,SP,33050196000188,CPFL-PAULISTA
3503505,Areias,SP,2328280000197,ELEKTRO
3503604,Areiópolis,SP,33050196000188,CPFL-PAULISTA
3503703,Ariranha,SP,33050196000188,CPFL-PAULISTA
3503802,Artur Nogueira,SP,2328280000197,ELEKTRO
3503901,Arujá,SP,2328280000197,ELEKTRO
3503950,Aspásia,SP,2328280000197,ELEKTRO
